5	2	12	2	0
6	0	11	0	0
7	0	18	0	0
8	0	11	0	0
9	2	11	2	0
10	3	14	3	1
11	3	11	3	0
12	2	10	2	0
13	1	11	1	0
14	3	8	3	0
15	0	15	0	0
16	2	8	2	1
17	0	7	0	0
18	0	6	0	1
19	0	5	0	0
20	0	6	0	0
