5 0.141406754 0.0004165
6 0.359053281 0.000528500000016
7 0.463021195 0.0006305
8 1.048191564 0.00108749999998
9 1.272723925 0.00137450000011
10 1.297405155 0.00160200000028
11 1.60961264 0.00240900000017
12 1.94941215 0.00589149999996
13 2.017574313 0.00519850000092
14 2.138500459 0.00633500000004
15 2.142767796 0.00978099999975
16 2.392357919 0.0195079999994
17 2.409703026 0.0111739999993
18 2.369427558 0.0150904999991
19 2.542170262 0.0195404999995
20 2.288572531 0.009716999999
21 2.55566192 0.0195875000009
22 2.443687131 0.0146965000004
23 2.389742331 0.0099575000022
24 2.510896853 0.0115155
25 2.575204713 0.00717000000009
26 2.412320122 0.00620099999969
27 2.433785761 0.00696399999924
28 2.290432589 0.00730500000009
29 2.547566566 0.0117200000004
30 2.532822127 0.0111769999994
